Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State,Outage_status
k_dads,2.032582745927312e+17,"Taking a long power nap before
Pourhouse round 2 tonight @lehcarCLARK @babytessie @amber8143",5:58 PM - 17 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
24sweatshirt_,2.029579185455186e+17,Really wanted a thunder storm,10:05 PM - 16 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
GetPowerplaJobs,2.029481545371525e+17,"Master Control Operator - #Bristol , CT (http://tinyurl.com/bt8dwfa ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",9:26 PM - 16 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
DMac_33,2.029328042024018e+17,Is there suppose to be a thunder storm,8:25 PM - 16 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
EarthTwoJordan,2.0292208445057843e+17,There's a storm brewin',7:42 PM - 16 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,1
Visionaress,2.028474909978952e+17,There is no power greater than god #ForReal,2:46 PM - 16 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
LickMy_Ballss,2.028211122147205e+17,Have ya lil ass fingers tweetin up a storm,1:01 PM - 16 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Miz_Montana15,2.026018646116393e+17,Blackout >.<,10:30 PM - 15 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
Shobizz11,2.025373057754194e+17,"Watching 'total blackout' one of my new fav shows. Mad funny, check it out",6:13 PM - 15 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
DazzalingD,2.025272370718352e+17,"Money, Power, & Success ~ don't let it Change #Everything about you! Failure doesn't Define you either!! #LoveUFirst http://via.me/-16ljrui",5:33 PM - 15 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
danajmas,2.025033382128599e+17,@Bcman2211 blACKout?,3:58 PM - 15 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
GetNucPowPlJobs,2.023651961765888e+17,"Principle NDE Produ... - #Windsor , CT (http://tinyurl.com/7anncwb ) Get Nuclear Power Plant Jobs #NuclearPowerPlant #jobs #job #GetAllJobs",6:49 AM - 15 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
topix_ct,2.0228087982811546e+17,"New Regional Development Agency For Greater Hartford: Broader Vision, Power Base - http://bit.ly/J7nVHK  #EastHartford #Connecticut",1:14 AM - 15 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
JeromeBraga,2.021903306138583e+17,"I'm at Pedal Power (Middletown, Connecticut) http://4sq.com/LLaR92",7:15 PM - 14 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
Lezon,2.0206082763169792e+17,"@JBrstl Get to it. I can't suffer with you, but I'll send you all my will power. I don't need it to sit at this desk.",10:40 AM - 14 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
DeuceIsDope,2.0183926876997222e+17,"Yo , This fucking bitch better put my test grade in power school yo #FuckOutMyFace Mrs Freese",8:00 PM - 13 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
dillythekid42,2.0129349515832115e+17,Top 5 last night with no power still,7:51 AM - 12 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398","Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",CT,1
lyssin2me,2.0114868039123763e+17,Taking a power nap with @RackcityGass brb,10:15 PM - 11 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
tattoo_tom,2.009623754347643e+17,Money power respect,9:55 AM - 11 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
3_5_13ismyheart,2.0079320819474022e+17,@_Beauty4Ashes OMG...your God daughter is talking up a storm. What are you doing? Was about to call you!,10:43 PM - 10 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
k_dads,2.0072675705633178e+17,Power nappp,6:19 PM - 10 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
jesssicarussso,2.0039143448918016e+17,I really just want to hear a big ass thunder storm,8:06 PM - 9 May 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,1
Mellohaze,2.002122909880238e+17,In a relationship the person who cares less; has the most power.,8:15 AM - 9 May 2012,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
SarahRinaldi,1.9993671475462144e+17,I'm nowhere near a window and I can tell you is about to storm out just by how bad my joints hurt #gettinold,2:00 PM - 8 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Joe_Bonz,1.996922157343867e+17,"Just heard five finger death punch playing in pheonix's arena, and theyre whiteout is so sick. Definitely want them to win the cup.",9:48 PM - 7 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
DennisCAAD9,1.9961534090747085e+17,Monday night ride (@ Pedal Power) http://4sq.com/LysbQR,4:43 PM - 7 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
bjamallee,1.9952521073774592e+17,"Just when you thought things were calm, another storm comes and shake things up #wtf",10:44 AM - 7 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,1
bwparker,1.992731490811945e+17,@HowlingsToday lines at the XL Public Power ticket office.,6:03 PM - 6 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
emilysaraka,1.989124448973128e+17,The power of positivity,6:09 PM - 5 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
smkerin,1.9880920770373222e+17,love derby day. gambling up a storm on horses i know nothing about,11:19 AM - 5 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
HostageGina,1.983777043897385e+17,Good company @bisonranchr68 @lifeis2art @alexsimon7 @mythdebunker @arendabdoory @grandma_storm @matwilson6 @owillis @kquark @davidcorndc,6:45 AM - 4 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
knoxrob1,1.9824033775446426e+17,The PECO Power Play,9:39 PM - 3 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
knoxrob1,1.9823988056693555e+17,@tooch23 haha good 1...I didnt like that power play..thought we were trying to be too fine.,9:37 PM - 3 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
knoxrob1,1.982386310208635e+17,The PECO Power Play!,9:32 PM - 3 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Endure4Life,1.9805452947490406e+17,National Day of Prayer today! Let's make an impact through the power of prayer!,9:20 AM - 3 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",CT,1
Zack_Fuu,1.9785436889940787e+17,@Bethanyanii the class didnt do a power point bout the mayans?,8:05 PM - 2 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
JenSnoww,1.977070590247568e+17,Bout to bang out this power point,10:20 AM - 2 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
Apple,1.0762616420386406e+18,"The new iPad Pro. Now with an all-screen design, Face ID, USB-C, and redesigned Apple Pencil.",6:42 PM - 21 Dec 2018,"Like
    
      
    46
  
  
    
      
      
      Liked
    
      
    46","Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",CT,1
BeauNuitStarry,1.976626034666373e+17,Hopefully fixing my power locks and not blowing my car up (@ Hoffman Audi) http://4sq.com/JoK3rc,7:23 AM - 2 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
DazzalingD,1.9750746813642342e+17,Hellz yea! RT @BlameTheBlasian: Do NOT lower your standards to 'keep' anyone. Make them meet you at YOUR level. Self respect is power.,9:07 PM - 1 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
knoxrob1,1.9749225773203866e+17,The PECO Power Play.,8:06 PM - 1 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
ItsMoodysWorldd,1.97292193365504e+17,we'll make it through the storm (,6:51 AM - 1 May 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
tucoldvideo,1.9714464346762445e+17,"@JRsBBQ @Storm_Wrestling I agree also,I work in the Supermarket business and it's incredibly popular right now,Gluten Free is money",9:05 PM - 30 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
suleman_gkhan,1.971384437997732e+17,@Miss_AnnaAlicia just checked online for the dates but theres nothing except the power points... ? Guess we have class tomorrow,8:40 PM - 30 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
GetPowerplaJobs,1.968471761004872e+17,"PowerPlant Operator - #Hartford , CT (http://tinyurl.com/c9wc3q8 ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",1:23 AM - 30 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
knoxrob1,1.9668819580146483e+17,The PECO Power Play!,2:51 PM - 29 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
knoxrob1,1.966855019090493e+17,The PECO Power Play! Greatest sponsor in all of sports.,2:40 PM - 29 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
BIG_B11,1.9657496157658726e+17,"I'm the calm b4 the storm, but when I hit I'ma be outside of your norm, so pray Im far away, or hope, I let you live to seize another day...",7:21 AM - 29 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
HostageGina,1.958472843433124e+17,Good company @bisonranchr68 @grandma_storm @matwilson6 @owillis @kquark @davidcorndc @debttrut @livingston442 @jenuineleighjen,7:10 AM - 27 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
modepiste,1.9558892122735e+17,@shaunTfitness just wooped my ass with the Cardio Power & Resistance. Whew!,2:03 PM - 26 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
TylerReilly25,1.9518662796916326e+17,Once you get the money then you get the power.,11:24 AM - 25 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
knoxrob1,1.949780381260964e+17,No stopping that Phils power surge 2nite :-),9:36 PM - 24 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
BeautyfullAP,1.9497219869442458e+17,Did my power point on Marilyn Monroe :) 10 slides in 30mins,9:12 PM - 24 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
ElliottTravis1,1.9495989983746867e+17,Is #RyanLudwick clutch or what! @Reds #power,8:23 PM - 24 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
JusBlue67,1.948289282239365e+17,"You got the power to make me smile, but your making me frown.",11:43 AM - 24 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
010010000100101,1.9480301971033293e+17,That was the most retarded blackout ever hahaha,10:00 AM - 24 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,0
lilcoqui17,1.9480007439877325e+17,I'm at Wimpy Storm http://4sq.com/I9MjH1,9:48 AM - 24 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Matttk93,1.946364438539182e+17,I'm as hard as a diamond in an ice storm,10:58 PM - 23 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
trendchasernews,1.0809453003808728e+18,Look closer at the hole...,4:53 PM - 3 Jan 2019,"Like
    
      
    27
  
  
    
      
      
      Liked
    
      
    27","Retweet
    
      
    3
  
  
    
      
      Retweeted
    
      
    3",CT,1
knoxrob1,1.9458267354772275e+17,Judging every team's power play by the Flyers standards.,7:24 PM - 23 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT,1
Peach_July,1.9426087062327706e+17,Taking Someone Back After They Hurt You Only Gives Them Even More Power Than They Had Before .,10:06 PM - 22 Apr 2012,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT,1
